17bbbb,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/js/bootstrap.min.js,1529287739,8215ed,200
74294f,127.0.0.1,GET,http://xintegro.local/assets/vendors/fastclick/lib/fastclick.js,1529287740,,404
8215ed,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/js/bootstrap.min.js,1529287740,,404
34b7b7,127.0.0.1,GET,http://xintegro.local/assets/vendors/nprogress/nprogress.js,1529287740,28a9c3,200
28a9c3,127.0.0.1,GET,http://xintegro.local/assets/vendors/nprogress/nprogress.js,1529287740,,404
de9d8f,127.0.0.1,GET,http://xintegro.local/app/user/list,1529352594,,200
a39ba3,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/css/bootstrap.min.css,1529352595,88980f,200
26c025,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/js/bootstrap.min.js,1529352595,1e7270,200
1e7270,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/js/bootstrap.min.js,1529352595,,404
88980f,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/css/bootstrap.min.css,1529352595,,404
8ff864,127.0.0.1,GET,http://xintegro.local/assets/images/img.jpg,1529352595,0bfb59,200
c1c3b4,127.0.0.1,GET,http://xintegro.local/assets/vendors/jquery/dist/jquery.min.js,1529352595,7dff1a,200
2d738b,127.0.0.1,GET,http://xintegro.local/assets/vendors/fastclick/lib/fastclick.js,1529352595,c72ee7,200
c72ee7,127.0.0.1,GET,http://xintegro.local/assets/vendors/fastclick/lib/fastclick.js,1529352595,,404
0bfb59,127.0.0.1,GET,http://xintegro.local/assets/images/img.jpg,1529352595,,404
7dff1a,127.0.0.1,GET,http://xintegro.local/assets/vendors/jquery/dist/jquery.min.js,1529352595,,404
ad8395,127.0.0.1,GET,http://xintegro.local/assets/vendors/nprogress/nprogress.js,1529352596,c48cb2,200
c48cb2,127.0.0.1,GET,http://xintegro.local/assets/vendors/nprogress/nprogress.js,1529352596,,404
3d563d,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/js/bootstrap.min.js,1529352596,5500b9,200
5500b9,127.0.0.1,GET,http://xintegro.local/assets/vendors/bootstrap/dist/js/bootstrap.min.js,1529352596,,404
0ae515,127.0.0.1,GET,http://xintegro.local/assets/vendors/fastclick/lib/fastclick.js,1529352596,4bafaf,200
4bafaf,127.0.0.1,GET,http://xintegro.local/assets/vendors/fastclick/lib/fastclick.js,1529352597,,404
f80fb3,127.0.0.1,GET,http://xintegro.local/assets/vendors/nprogress/nprogress.js,1529352597,8d9be6,200
8d9be6,127.0.0.1,GET,http://xintegro.local/assets/vendors/nprogress/nprogress.js,1529352597,,404
